indicatorId,geoUnit,year,value,qualifier,magnitude
MSEP.5T8,ABW,2003,5.442580223083496,,
MSEP.5T8,ABW,2005,1.899340033531189,,
MSEP.5T8,ABW,2006,8.070679664611816,,
MSEP.5T8,ABW,2009,4.872499942779541,,
MSEP.5T8,ABW,2010,2.70386004447937,,
MSEP.5T8,ABW,2011,3.554310083389282,,
MSEP.5T8,ABW,2012,1.373520016670227,,
MSEP.5T8,ABW,2013,22.77730941772461,,
MSEP.5T8,ABW,2014,22.02429008483887,,
MSEP.5T8,ABW,2015,27.61577987670898,,
MSEP.5T8,ABW,2016,27.62384986877441,,
MSEP.5T8,AFG,2009,0,,NIL
MSEP.5T8,AFG,2014,0,,NIL
MSEP.5T8,AFG,2020,0,,NIL
MSEP.5T8,AIA,2000,0,,NA
MSEP.5T8,AIA,2001,0,,NA
MSEP.5T8,AIA,2002,0,,NA
MSEP.5T8,AIA,2003,33.33332824707031,,
MSEP.5T8,AIA,2004,0,,NA
MSEP.5T8,AIA,2006,0,,NIL
MSEP.5T8,AIA,2007,0,,NIL
MSEP.5T8,AIA,2008,0,,NIL
MSEP.5T8,AIMS: Asia and the Pacific,2000,0.84509999,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2001,0.81989002,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2002,0.95528001,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2003,0.93773001,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2004,0.85992998,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2005,0.86346,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2006,0.84754997,,
MSEP.5T8,AIMS: Asia and the Pacific,2007,0.86726999,,
MSEP.5T8,AIMS: Asia and the Pacific,2008,0.87787002,,
MSEP.5T8,AIMS: Asia and the Pacific,2009,0.93757999,UIS_EST,
MSEP.5T8,AIMS: Asia and the Pacific,2010,0.93410999,,
MSEP.5T8,AIMS: Asia and the Pacific,2011,0.88270998,,
MSEP.5T8,AIMS: Asia and the Pacific,2012,0.82077003,,
MSEP.5T8,AIMS: Asia and the Pacific,2013,0.85567999,,
MSEP.5T8,AIMS: Asia and the Pacific,2014,0.83389002,,
MSEP.5T8,AIMS: Asia and the Pacific,2015,0.87033999,,
MSEP.5T8,AIMS: Asia and the Pacific,2016,0.95073003,,
MSEP.5T8,AIMS: Asia and the Pacific,2017,1.01359,,
MSEP.5T8,AIMS: Asia and the Pacific,2018,1.09991,,
MSEP.5T8,AIMS: Asia and the Pacific,2019,1.1714,,
MSEP.5T8,AIMS: Asia and the Pacific,2020,1.16545,,
MSEP.5T8,AIMS: Asia and the Pacific,2021,1.05836,,
MSEP.5T8,AIMS: Asia and the Pacific,2022,1.0271699,,
MSEP.5T8,AIMS: Central Asia,2000,2.0063801,UIS_EST,
MSEP.5T8,AIMS: Central Asia,2001,1.44156,,
MSEP.5T8,AIMS: Central Asia,2002,1.75547,UIS_EST,
MSEP.5T8,AIMS: Central Asia,2003,1.64108,,
MSEP.5T8,AIMS: Central Asia,2004,1.84508,,
MSEP.5T8,AIMS: Central Asia,2005,2.27865,,
MSEP.5T8,AIMS: Central Asia,2006,2.42905,,
MSEP.5T8,AIMS: Central Asia,2007,2.57375,,
MSEP.5T8,AIMS: Central Asia,2008,2.3931301,,
MSEP.5T8,AIMS: Central Asia,2009,2.1140299,,
MSEP.5T8,AIMS: Central Asia,2010,2.06881,,
MSEP.5T8,AIMS: Central Asia,2011,1.74185,,
MSEP.5T8,AIMS: Central Asia,2012,1.42944,,
MSEP.5T8,AIMS: Central Asia,2013,1.42197,,
MSEP.5T8,AIMS: Central Asia,2014,1.65488,,
MSEP.5T8,AIMS: Central Asia,2015,1.74155,,
MSEP.5T8,AIMS: Central Asia,2016,2.06672,,
MSEP.5T8,AIMS: Central Asia,2017,2.1863699,,
MSEP.5T8,AIMS: Central Asia,2018,2.3016901,,
MSEP.5T8,AIMS: Central Asia,2019,2.92202,,
MSEP.5T8,AIMS: Central Asia,2020,4.7090502,UIS_EST,
MSEP.5T8,AIMS: Central Asia,2021,5.5901599,UIS_EST,
MSEP.5T8,AIMS: Central Asia,2022,5.6353002,UIS_EST,
MSEP.5T8,AIMS: East Asia,2000,0.73649001,UIS_EST,
MSEP.5T8,AIMS: East Asia,2001,0.68318999,UIS_EST,
MSEP.5T8,AIMS: East Asia,2002,0.69651997,UIS_EST,
MSEP.5T8,AIMS: East Asia,2003,0.67785001,UIS_EST,
MSEP.5T8,AIMS: East Asia,2004,0.61293,UIS_EST,
MSEP.5T8,AIMS: East Asia,2005,0.59608001,UIS_EST,
MSEP.5T8,AIMS: East Asia,2006,0.59794998,,
MSEP.5T8,AIMS: East Asia,2007,0.63160998,,
MSEP.5T8,AIMS: East Asia,2008,0.67874998,,
MSEP.5T8,AIMS: East Asia,2009,0.75449997,,
MSEP.5T8,AIMS: East Asia,2010,0.78293997,,
MSEP.5T8,AIMS: East Asia,2011,0.82301998,,
MSEP.5T8,AIMS: East Asia,2012,0.78825003,,
MSEP.5T8,AIMS: East Asia,2013,0.83025002,,
MSEP.5T8,AIMS: East Asia,2014,0.77666003,,
MSEP.5T8,AIMS: East Asia,2015,0.80360001,,
MSEP.5T8,AIMS: East Asia,2016,0.86646998,,
MSEP.5T8,AIMS: East Asia,2017,0.90820003,,
MSEP.5T8,AIMS: East Asia,2018,0.97307998,,
MSEP.5T8,AIMS: East Asia,2019,1.0184,,
MSEP.5T8,AIMS: East Asia,2020,1.06043,,
MSEP.5T8,AIMS: East Asia,2021,1.0127701,,
MSEP.5T8,AIMS: East Asia,2022,0.96825999,,
MSEP.5T8,AIMS: East Asia and the Pacific,2000,1.16187,UIS_EST,
MSEP.5T8,AIMS: East Asia and the Pacific,2001,1.13605,UIS_EST,
MSEP.5T8,AIMS: East Asia and the Pacific,2002,1.3073601,UIS_EST,
MSEP.5T8,AIMS: East Asia and the Pacific,2003,1.27452,UIS_EST,
MSEP.5T8,AIMS: East Asia and the Pacific,2004,1.1424299,UIS_EST,
MSEP.5T8,AIMS: East Asia and the Pacific,2005,1.11169,UIS_EST,
MSEP.5T8,AIMS: East Asia and the Pacific,2006,1.0886101,,
MSEP.5T8,AIMS: East Asia and the Pacific,2007,1.14166,,
MSEP.5T8,AIMS: East Asia and the Pacific,2008,1.19872,,
MSEP.5T8,AIMS: East Asia and the Pacific,2009,1.30088,,
MSEP.5T8,AIMS: East Asia and the Pacific,2010,1.326,,
MSEP.5T8,AIMS: East Asia and the Pacific,2011,1.34262,,
MSEP.5T8,AIMS: East Asia and the Pacific,2012,1.26634,,
MSEP.5T8,AIMS: East Asia and the Pacific,2013,1.29079,,
MSEP.5T8,AIMS: East Asia and the Pacific,2014,1.2150199,,
MSEP.5T8,AIMS: East Asia and the Pacific,2015,1.2776999,,
MSEP.5T8,AIMS: East Asia and the Pacific,2016,1.38219,,
MSEP.5T8,AIMS: East Asia and the Pacific,2017,1.48871,,
MSEP.5T8,AIMS: East Asia and the Pacific,2018,1.63992,,
MSEP.5T8,AIMS: East Asia and the Pacific,2019,1.74716,,
MSEP.5T8,AIMS: East Asia and the Pacific,2020,1.67669,,
MSEP.5T8,AIMS: East Asia and the Pacific,2021,1.4875,,
MSEP.5T8,AIMS: East Asia and the Pacific,2022,1.4200799,,
MSEP.5T8,AIMS: Pacific,2000,9.0879097,UIS_EST,
MSEP.5T8,AIMS: Pacific,2001,9.9913101,UIS_EST,
MSEP.5T8,AIMS: Pacific,2002,14.08705,UIS_EST,
MSEP.5T8,AIMS: Pacific,2003,14.56843,UIS_EST,
MSEP.5T8,AIMS: Pacific,2004,13.65093,UIS_EST,
MSEP.5T8,AIMS: Pacific,2005,13.85296,UIS_EST,
MSEP.5T8,AIMS: Pacific,2006,13.68516,UIS_EST,
MSEP.5T8,AIMS: Pacific,2007,14.52081,UIS_EST,
MSEP.5T8,AIMS: Pacific,2008,14.84024,UIS_EST,
MSEP.5T8,AIMS: Pacific,2009,15.88036,UIS_EST,
MSEP.5T8,AIMS: Pacific,2010,16.057171,UIS_EST,
MSEP.5T8,AIMS: Pacific,2011,15.43707,UIS_EST,
MSEP.5T8,AIMS: Pacific,2012,14.4454,UIS_EST,
MSEP.5T8,AIMS: Pacific,2013,14.12737,UIS_EST,
MSEP.5T8,AIMS: Pacific,2014,14.86869,UIS_EST,
MSEP.5T8,AIMS: Pacific,2015,16.093321,,
MSEP.5T8,AIMS: Pacific,2016,17.6413,,
MSEP.5T8,AIMS: Pacific,2017,20.96332,,
MSEP.5T8,AIMS: Pacific,2018,25.119419,,
MSEP.5T8,AIMS: Pacific,2019,26.92766,,
MSEP.5T8,AIMS: Pacific,2020,24.50012,,
MSEP.5T8,AIMS: Pacific,2021,20.307631,,
MSEP.5T8,AIMS: Pacific,2022,21.053049,,
MSEP.5T8,AIMS: South and West Asia,2000,0.079829998,,
MSEP.5T8,AIMS: South and West Asia,2001,0.081150003,,
MSEP.5T8,AIMS: South and West Asia,2002,0.0792,,
MSEP.5T8,AIMS: South and West Asia,2003,0.07164,,
MSEP.5T8,AIMS: South and West Asia,2004,0.070589997,,
MSEP.5T8,AIMS: South and West Asia,2005,0.092900001,,
MSEP.5T8,AIMS: South and West Asia,2006,0.093989998,,
MSEP.5T8,AIMS: South and West Asia,2007,0.093769997,UIS_EST,
MSEP.5T8,AIMS: South and West Asia,2008,0.09347,UIS_EST,
MSEP.5T8,AIMS: South and West Asia,2009,0.10297,UIS_EST,
MSEP.5T8,AIMS: South and West Asia,2010,0.10955,UIS_EST,
MSEP.5T8,AIMS: South and West Asia,2011,0.1019,,
MSEP.5T8,AIMS: South and West Asia,2012,0.09826,,
MSEP.5T8,AIMS: South and West Asia,2013,0.12391,,
MSEP.5T8,AIMS: South and West Asia,2014,0.13919,,
MSEP.5T8,AIMS: South and West Asia,2015,0.14603999,,
MSEP.5T8,AIMS: South and West Asia,2016,0.16557001,,
MSEP.5T8,AIMS: South and West Asia,2017,0.17298,,
MSEP.5T8,AIMS: South and West Asia,2018,0.16785,,
MSEP.5T8,AIMS: South and West Asia,2019,0.16728,,
MSEP.5T8,AIMS: South and West Asia,2020,0.17361,,
MSEP.5T8,AIMS: South and West Asia,2021,0.16212,,
MSEP.5T8,AIMS: South and West Asia,2022,0.15458,,
MSEP.5T8,ALB,2000,1.689720034599304,,
MSEP.5T8,ALB,2001,1.581050038337708,,
MSEP.5T8,ALB,2003,1.050459980964661,,
MSEP.5T8,ALB,2004,0.911080002784729,,
MSEP.5T8,ALB,2011,1.097300052642822,,
MSEP.5T8,ALB,2012,1.300060033798218,,
MSEP.5T8,ALB,2018,1.493559956550598,,
MSEP.5T8,ALB,2019,1.613890051841736,,
MSEP.5T8,ALB,2020,1.72418999671936,,
MSEP.5T8,ALB,2021,1.686630010604858,,
MSEP.5T8,ALB,2022,1.511139988899231,,
MSEP.5T8,ALB,2023,1.657989978790283,,
MSEP.5T8,ALECSO: Gulf countries,2000,11.50574,,
MSEP.5T8,ALECSO: Gulf countries,2001,11.996,UIS_EST,
MSEP.5T8,ALECSO: Gulf countries,2002,12.24343,UIS_EST,
MSEP.5T8,ALECSO: Gulf countries,2003,11.2635,,
MSEP.5T8,ALECSO: Gulf countries,2004,8.9695396,,
MSEP.5T8,ALECSO: Gulf countries,2005,8.6147299,,
MSEP.5T8,ALECSO: Gulf countries,2006,8.1611795,,
MSEP.5T8,ALECSO: Gulf countries,2007,8.0888004,,
MSEP.5T8,ALECSO: Gulf countries,2008,7.91537,,
MSEP.5T8,ALECSO: Gulf countries,2009,8.0459995,,
MSEP.5T8,ALECSO: Gulf countries,2010,7.64429,,
MSEP.5T8,ALECSO: Gulf countries,2011,7.5259399,,
MSEP.5T8,ALECSO: Gulf countries,2012,7.7429099,,
MSEP.5T8,ALECSO: Gulf countries,2013,8.2808905,,
MSEP.5T8,ALECSO: Gulf countries,2014,8.4107304,,
MSEP.5T8,ALECSO: Gulf countries,2015,8.7398901,,
MSEP.5T8,ALECSO: Gulf countries,2016,8.8137598,,
MSEP.5T8,ALECSO: Gulf countries,2017,10.65472,,
MSEP.5T8,ALECSO: Gulf countries,2018,12.79219,,
MSEP.5T8,ALECSO: Gulf countries,2019,14.50349,,
MSEP.5T8,ALECSO: Gulf countries,2020,14.16272,,
MSEP.5T8,ALECSO: Gulf countries,2021,14.51746,,
MSEP.5T8,ALECSO: Gulf countries,2022,14.66901,,
MSEP.5T8,ALECSO: Least developed countries,2007,0.93493003,UIS_EST,
MSEP.5T8,ALECSO: Least developed countries,2008,1.01122,UIS_EST,
MSEP.5T8,ALECSO: Least developed countries,2009,1.10619,UIS_EST,
MSEP.5T8,ALECSO: Least developed countries,2010,1.22734,UIS_EST,
MSEP.5T8,ALECSO: Least developed countries,2011,1.3744,UIS_EST,
MSEP.5T8,ALECSO: Least developed countries,2012,1.31907,UIS_EST,
MSEP.5T8,ALECSO: Maghreb countries,2000,0.96912003,UIS_EST,
MSEP.5T8,ALECSO: Maghreb countries,2001,0.86290997,UIS_EST,
MSEP.5T8,ALECSO: Maghreb countries,2002,0.79890001,UIS_EST,
MSEP.5T8,ALECSO: Maghreb countries,2003,0.73082,UIS_EST,
MSEP.5T8,ALECSO: Maghreb countries,2004,0.77337003,,
MSEP.5T8,ALECSO: Maghreb countries,2005,0.68134999,,
MSEP.5T8,ALECSO: Maghreb countries,2006,0.74375999,,
MSEP.5T8,ALECSO: Maghreb countries,2007,0.75924999,,
MSEP.5T8,ALECSO: Maghreb countries,2008,0.73417002,UIS_EST,
MSEP.5T8,ALECSO: Maghreb countries,2009,0.70775998,,
MSEP.5T8,ALECSO: Maghreb countries,2010,0.74173999,,
MSEP.5T8,ALECSO: Maghreb countries,2011,0.72503,,
MSEP.5T8,ALECSO: Maghreb countries,2012,0.75959998,,
MSEP.5T8,ALECSO: Maghreb countries,2013,0.91260999,,
MSEP.5T8,ALECSO: Maghreb countries,2014,1.06952,,
MSEP.5T8,ALECSO: Maghreb countries,2015,1.06596,,
MSEP.5T8,ALECSO: Maghreb countries,2016,1.01276,,
MSEP.5T8,ALECSO: Maghreb countries,2017,1.10964,,
MSEP.5T8,ALECSO: Maghreb countries,2018,1.07371,,
MSEP.5T8,ALECSO: Maghreb countries,2019,1.13648,,
MSEP.5T8,ALECSO: Maghreb countries,2020,1.2382801,,
MSEP.5T8,ALECSO: Maghreb countries,2021,1.20953,,
MSEP.5T8,ALECSO: Maghreb countries,2022,1.12613,,
MSEP.5T8,ALECSO: Mashriq countries,2002,1.96944,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2003,1.91067,,
MSEP.5T8,ALECSO: Mashriq countries,2004,2.0207,,
MSEP.5T8,ALECSO: Mashriq countries,2005,1.90839,,
MSEP.5T8,ALECSO: Mashriq countries,2006,1.99156,,
MSEP.5T8,ALECSO: Mashriq countries,2007,2.1086199,,
MSEP.5T8,ALECSO: Mashriq countries,2008,2.33128,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2009,2.46439,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2010,2.5496099,,
MSEP.5T8,ALECSO: Mashriq countries,2011,2.74159,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2012,2.4860899,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2013,2.3062501,,
MSEP.5T8,ALECSO: Mashriq countries,2014,2.26247,,
MSEP.5T8,ALECSO: Mashriq countries,2015,2.31075,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2016,2.5134499,,
MSEP.5T8,ALECSO: Mashriq countries,2017,2.19752,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2018,2.06775,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2019,1.88818,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2020,1.64956,,
MSEP.5T8,ALECSO: Mashriq countries,2021,2.12187,UIS_EST,
MSEP.5T8,ALECSO: Mashriq countries,2022,2.45578,,
MSEP.5T8,ALECSO: Member countries,2002,2.63276,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2003,2.5889699,,
MSEP.5T8,ALECSO: Member countries,2004,2.4007599,,
MSEP.5T8,ALECSO: Member countries,2005,2.26248,,
MSEP.5T8,ALECSO: Member countries,2006,2.28268,,
MSEP.5T8,ALECSO: Member countries,2007,2.3626201,,
MSEP.5T8,ALECSO: Member countries,2008,2.44945,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2009,2.54562,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2010,2.64727,,
MSEP.5T8,ALECSO: Member countries,2011,2.7951,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2012,2.81443,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2013,2.89447,,
MSEP.5T8,ALECSO: Member countries,2014,3.00563,,
MSEP.5T8,ALECSO: Member countries,2015,3.06691,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2016,3.1749499,,
MSEP.5T8,ALECSO: Member countries,2017,3.41728,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2018,3.6622801,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2019,3.9464099,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2020,3.68471,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2021,3.89926,UIS_EST,
MSEP.5T8,ALECSO: Member countries,2022,4.05197,UIS_EST,
MSEP.5T8,AND,2002,10.11236000061035,,
MSEP.5T8,AND,2003,10.1307201385498,UIS_EST,
MSEP.5T8,AND,2013,36.2453498840332,,
MSEP.5T8,AND,2015,41.71657180786133,,
MSEP.5T8,AND,2016,42.88320922851563,,
MSEP.5T8,AND,2017,30.84745979309082,,
MSEP.5T8,AND,2018,44.19713973999023,,
MSEP.5T8,AND,2019,41.07424926757813,,
MSEP.5T8,AND,2020,43.95100021362305,,
MSEP.5T8,AND,2021,43.05344009399414,,
MSEP.5T8,AND,2022,16.58799934387207,,
MSEP.5T8,AND,2023,11.22599983215332,,
MSEP.5T8,ARE,2018,72.5889892578125,,
MSEP.5T8,ARE,2019,72.78182983398438,,
MSEP.5T8,ARE,2020,71.97245025634766,,
MSEP.5T8,ARE,2021,71.31717681884766,,
MSEP.5T8,ARE,2022,70.20426177978516,,
MSEP.5T8,ARE,2023,69.7259292602539,,
MSEP.5T8,ARG,2000,0.1842200011014938,UIS_EST,
MSEP.5T8,ARG,2016,2.472539901733398,,
MSEP.5T8,ARG,2017,2.829479932785034,,
MSEP.5T8,ARG,2018,3.423759937286377,,
MSEP.5T8,ARG,2019,3.500109910964966,,
MSEP.5T8,ARG,2020,3.512419939041138,,
MSEP.5T8,ARG,2021,3.156579971313477,,
MSEP.5T8,ARG,2022,3.68503999710083,,
MSEP.5T8,ARM,2002,2.316540002822876,,
MSEP.5T8,ARM,2003,2.061189889907837,,
MSEP.5T8,ARM,2004,3.089659929275513,,
MSEP.5T8,ARM,2005,3.615499973297119,,
MSEP.5T8,ARM,2006,3.64394998550415,,
MSEP.5T8,ARM,2007,3.494570016860962,,
MSEP.5T8,ARM,2008,3.286969900131226,,
MSEP.5T8,ARM,2009,3.39274001121521,,
MSEP.5T8,ARM,2010,2.748330116271973,,
MSEP.5T8,ARM,2011,3.005899906158447,,
MSEP.5T8,ARM,2012,3.433799982070923,,
MSEP.5T8,ARM,2013,3.016309976577759,,
MSEP.5T8,ARM,2014,3.949069976806641,,
MSEP.5T8,ARM,2015,4.210080146789551,,
MSEP.5T8,ARM,2016,4.100430011749268,,
MSEP.5T8,ARM,2017,4.303780078887939,,
MSEP.5T8,ARM,2018,4.468810081481934,,
MSEP.5T8,ARM,2019,5.5176100730896,,
MSEP.5T8,ARM,2020,5.912280082702637,,
MSEP.5T8,ARM,2021,5.908530235290527,,
MSEP.5T8,ARM,2022,7.255589962005615,,
MSEP.5T8,ARM,2023,7.016069889068604,,
MSEP.5T8,ASM,2007,0,,NIL
MSEP.5T8,ATG,2009,7.714560031890869,,
MSEP.5T8,ATG,2010,14.01708984375,,
MSEP.5T8,ATG,2011,9.550559997558594,NAT_EST,
MSEP.5T8,ATG,2012,11.99777030944824,,
MSEP.5T8,AUS,2015,15.46862030029297,,
MSEP.5T8,AUS,2016,17.48711013793945,,
MSEP.5T8,AUS,2017,21.47796058654785,,
MSEP.5T8,AUS,2018,26.5026798248291,,
MSEP.5T8,AUS,2019,28.37490081787109,,
MSEP.5T8,AUS,2020,25.99468040466309,,
MSEP.5T8,AUS,2021,21.88944053649902,,
MSEP.5T8,AUS,2022,23.02597045898438,,
MSEP.5T8,AUS,2023,27.19080924987793,,
MSEP.5T8,AUT,2007,13.55255031585693,,
MSEP.5T8,AUT,2008,15.96883010864258,,
MSEP.5T8,AUT,2009,17.26515960693359,,
MSEP.5T8,AUT,2010,17.80005073547363,,
MSEP.5T8,AUT,2011,17.63253974914551,,
MSEP.5T8,AUT,2012,14.0407600402832,,
MSEP.5T8,AUT,2013,16.75872993469238,,
MSEP.5T8,AUT,2014,15.47035026550293,,
MSEP.5T8,AUT,2015,15.89103984832764,,
MSEP.5T8,AUT,2016,16.34873962402344,,
MSEP.5T8,AUT,2017,17.18621063232422,,
MSEP.5T8,AUT,2018,17.4941291809082,,
MSEP.5T8,AUT,2019,17.6412296295166,,
MSEP.5T8,AUT,2020,17.9773006439209,,
MSEP.5T8,AUT,2021,18.72414016723633,,
MSEP.5T8,AUT,2022,19.38591957092285,,
MSEP.5T8,AUT,2023,19.95174026489258,,
MSEP.5T8,AZE,2006,1.992910027503967,,
MSEP.5T8,AZE,2007,2.355760097503662,,
MSEP.5T8,AZE,2008,3.030539989471436,,
MSEP.5T8,AZE,2009,3.503520011901855,,
MSEP.5T8,AZE,2010,3.168309926986694,,
MSEP.5T8,AZE,2011,2.802429914474487,,
MSEP.5T8,AZE,2012,2.503870010375977,,
MSEP.5T8,AZE,2013,2.367399930953979,,
MSEP.5T8,AZE,2014,2.254849910736084,,
MSEP.5T8,AZE,2015,2.051899909973145,,
MSEP.5T8,AZE,2016,2.008630037307739,,
MSEP.5T8,AZE,2017,2.072789907455444,,
MSEP.5T8,AZE,2018,2.340869903564453,,
MSEP.5T8,AZE,2019,2.227420091629028,,
MSEP.5T8,AZE,2020,2.360359907150269,,
MSEP.5T8,AZE,2021,2.277299880981445,,
MSEP.5T8,AZE,2022,2.391949892044067,,
MSEP.5T8,AZE,2023,2.531430006027222,,
MSEP.5T8,BDI,2000,2.919110059738159,UIS_EST,
MSEP.5T8,BDI,2002,4.826469898223877,,
MSEP.5T8,BDI,2010,6.194270133972168,,
MSEP.5T8,BDI,2013,8.045479774475098,,
MSEP.5T8,BDI,2015,3.217180013656616,,
MSEP.5T8,BDI,2016,3.571619987487793,,
MSEP.5T8,BDI,2017,4.454140186309814,,
MSEP.5T8,BDI,2018,4.767250061035156,,
MSEP.5T8,BDI,2023,8.634129524230957,,
MSEP.5T8,BEL,2000,10.9063196182251,,
MSEP.5T8,BEL,2001,10.61890029907227,,
MSEP.5T8,BEL,2002,10.99617958068848,,
MSEP.5T8,BEL,2003,11.17555046081543,,
MSEP.5T8,BEL,2004,6.786149978637695,,
MSEP.5T8,BEL,2005,5.404739856719971,,
MSEP.5T8,BEL,2006,6.301290035247803,,
MSEP.5T8,BEL,2007,6.401529788970947,,
MSEP.5T8,BEL,2008,7.430309772491455,,
MSEP.5T8,BEL,2009,7.984360218048096,,
MSEP.5T8,BEL,2010,8.112569808959961,,
MSEP.5T8,BEL,2011,8.188679695129395,,
MSEP.5T8,BEL,2012,8.983240127563477,,
MSEP.5T8,BEL,2013,9.97935962677002,,
MSEP.5T8,BEL,2014,11.19476985931396,,
MSEP.5T8,BEL,2015,11.1844596862793,,
MSEP.5T8,BEL,2016,12.021559715271,,
MSEP.5T8,BEL,2017,8.538610458374023,,
MSEP.5T8,BEL,2018,10.45448017120361,,
MSEP.5T8,BEL,2019,10.04271984100342,,
MSEP.5T8,BEL,2020,10.52472972869873,,
MSEP.5T8,BEL,2021,9.830730438232422,,
MSEP.5T8,BEL,2022,10.14690971374512,,
MSEP.5T8,BEN,2008,6.49498987197876,,
MSEP.5T8,BEN,2010,7.920829772949219,,
MSEP.5T8,BEN,2014,6.866650104522705,,
MSEP.5T8,BEN,2015,7.892670154571533,,
MSEP.5T8,BEN,2016,8.877670288085938,,
MSEP.5T8,BEN,2017,7.027369976043701,,
MSEP.5T8,BEN,2018,4.504300117492676,,
MSEP.5T8,BEN,2019,3.1494300365448,,
MSEP.5T8,BEN,2020,2.966109991073608,,
MSEP.5T8,BEN,2021,3.108890056610107,,
MSEP.5T8,BEN,2022,3.086889982223511,,
MSEP.5T8,BFA,2005,3.149379968643188,,
MSEP.5T8,BFA,2011,3.585360050201416,,
MSEP.5T8,BFA,2012,2.96107006072998,,
MSEP.5T8,BFA,2013,2.899990081787109,,
MSEP.5T8,BFA,2014,1.445019960403442,,
MSEP.5T8,BFA,2015,2.758440017700195,,
MSEP.5T8,BFA,2016,2.97271990776062,,
MSEP.5T8,BFA,2017,3.114680051803589,,
MSEP.5T8,BFA,2018,2.716500043869019,,
MSEP.5T8,BFA,2019,2.278810024261475,,
MSEP.5T8,BFA,2020,2.052809953689575,,
MSEP.5T8,BFA,2021,1.905709981918335,,
MSEP.5T8,BFA,2022,1.762320041656494,,
MSEP.5T8,BFA,2023,1.858459949493408,,
MSEP.5T8,BGD,2002,0.0413900017738342,,
MSEP.5T8,BGD,2003,0.0438800007104874,,
MSEP.5T8,BGD,2004,0.0818200036883354,,
MSEP.5T8,BGD,2005,0.0820500031113625,,
MSEP.5T8,BGD,2006,0.0891299992799759,,
MSEP.5T8,BGD,2007,0.0584100000560284,,
MSEP.5T8,BGD,2008,0.0810299962759018,,
MSEP.5T8,BGD,2009,0.1004299968481064,,
MSEP.5T8,BGD,2022,0.0598299987614155,,
MSEP.5T8,BGR,2000,3.106139898300171,,
MSEP.5T8,BGR,2001,3.291419982910156,,
MSEP.5T8,BGR,2002,3.501840114593506,,
MSEP.5T8,BGR,2003,3.481369972229004,,
MSEP.5T8,BGR,2004,3.62677001953125,,
MSEP.5T8,BGR,2005,3.593810081481934,,
MSEP.5T8,BGR,2006,3.844919919967651,,
MSEP.5T8,BGR,2007,3.517699956893921,,
MSEP.5T8,BGR,2008,3.504460096359253,,
MSEP.5T8,BGR,2009,3.435950040817261,,
MSEP.5T8,BGR,2010,3.504179954528809,,
MSEP.5T8,BGR,2011,3.626450061798096,,
MSEP.5T8,BGR,2012,3.934809923171997,,
MSEP.5T8,BGR,2013,4.082980155944824,,
MSEP.5T8,BGR,2014,3.982439994812012,,
MSEP.5T8,BGR,2015,4.245880126953125,,
MSEP.5T8,BGR,2016,4.574679851531982,,
MSEP.5T8,BGR,2017,5.499790191650391,,
MSEP.5T8,BGR,2018,6.412509918212891,,
MSEP.5T8,BGR,2019,7.190229892730713,,
MSEP.5T8,BGR,2020,7.755680084228516,,
MSEP.5T8,BGR,2021,8.007120132446289,,
MSEP.5T8,BGR,2022,8.442119598388672,,
MSEP.5T8,BGR,2023,8.697420120239258,,
MSEP.5T8,BHR,2003,6.976260185241699,,
MSEP.5T8,BHR,2005,4.230140209197998,,
MSEP.5T8,BHR,2006,3.651580095291138,,
MSEP.5T8,BHR,2014,13.22120952606201,,
MSEP.5T8,BHR,2015,13.87368011474609,,
MSEP.5T8,BHR,2016,12.60910987854004,,
MSEP.5T8,BHR,2017,13.1469898223877,,
MSEP.5T8,BHR,2018,13.44013977050781,,
MSEP.5T8,BHR,2019,14.15040016174316,,
MSEP.5T8,BHR,2020,12.75623035430908,,
MSEP.5T8,BHR,2021,11.66094017028809,,
MSEP.5T8,BHR,2022,10.57458019256592,,
MSEP.5T8,BHR,2023,10.12032985687256,,
