country_code,year,free_education_years,inbound_mobility_rate,outbound_mobility_rate,region
CYP,2014,12.0,14.34934997558594,77.32227325439453,Asia
CYP,2015,12.0,17.53215026855469,68.7054214477539,Asia
CYP,2016,12.0,19.13896942138672,63.03686141967773,Asia
CYP,2017,12.0,23.08950042724609,54.03171920776367,Asia
CYP,2018,12.0,23.899169921875,56.18302917480469,Asia
CYP,2019,12.0,26.06002998352051,52.10226058959961,Asia
CYP,2020,12.0,27.1901798248291,48.86650848388672,Asia
CYP,2021,12.0,21.83037948608398,49.96789932250977,Asia
CYP,2022,12.0,20.24869918823242,48.27672958374023,Asia
GEO,2013,12.0,3.033370018005371,6.370779991149902,Asia
GEO,2014,12.0,,7.746870040893555,Asia
GEO,2015,12.0,3.745110034942627,6.950349807739258,Asia
GEO,2016,12.0,4.931640148162842,6.613470077514648,Asia
GEO,2017,12.0,5.538430213928223,7.852499961853027,Asia
GEO,2018,12.0,6.747640132904053,7.044469833374023,Asia
GEO,2019,12.0,8.111700057983398,6.471950054168701,Asia
GEO,2020,12.0,8.72305965423584,6.170539855957031,Asia
GEO,2021,12.0,9.06177043914795,5.680300235748291,Asia
GEO,2022,12.0,10.72119045257568,5.428659915924072,Asia
HKG,2013,12.0,8.898619651794434,10.72426986694336,Asia
HKG,2014,12.0,9.84401035308838,11.15921974182129,Asia
HKG,2015,12.0,10.70007991790771,12.19268989562988,Asia
HKG,2016,12.0,10.65676975250244,12.42850971221924,Asia
HKG,2017,12.0,11.44102954864502,12.18684005737305,Asia
HKG,2018,12.0,12.50771999359131,12.26099014282227,Asia
HKG,2019,12.0,14.31223011016846,12.17502975463867,Asia
HKG,2020,12.0,16.21058082580566,12.12061023712158,Asia
HKG,2021,12.0,16.48258018493652,12.15081024169922,Asia
HKG,2022,12.0,19.03713035583496,13.14593029022217,Asia
IDN,2013,9.0,,0.614139974117279,Asia
IDN,2014,12.0,,0.6119800209999084,Asia
IDN,2015,12.0,0.1037100031971931,0.6367300152778625,Asia
IDN,2016,12.0,0.1005000025033951,0.6271299719810486,Asia
IDN,2017,12.0,0.0977199971675873,0.6111500263214111,Asia
IDN,2018,12.0,0.0955199971795082,0.6447499990463257,Asia
IDN,2019,12.0,,,Asia
IDN,2020,12.0,,,Asia
IDN,2021,12.0,,,Asia
IDN,2022,12.0,,0.6741099953651428,Asia
IND,2013,8.0,0.1221600025892258,0.6801300048828125,Asia
IND,2014,8.0,0.1286599934101105,0.7163500189781189,Asia
IND,2015,8.0,0.1307899951934814,0.8044300079345703,Asia
IND,2016,8.0,0.1381999999284744,0.947160005569458,Asia
IND,2017,8.0,0.1399399936199188,1.028010010719299,Asia
IND,2018,8.0,0.1341899931430817,1.105679988861084,Asia
IND,2019,8.0,0.1349299997091293,1.316400051116943,Asia
IND,2020,8.0,0.1356000006198883,1.435619950294495,Asia
IND,2021,8.0,0.1237799972295761,1.327309966087341,Asia
IND,2022,8.0,0.1150700002908707,1.532989978790283,Asia
IRN,2013,9.0,0.1615699976682663,1.133190035820007,Asia
IRN,2014,9.0,0.2409200072288513,1.084810018539429,Asia
IRN,2015,9.0,0.2866500020027161,1.06482994556427,Asia
IRN,2016,9.0,0.4300000071525574,1.213629961013794,Asia
IRN,2017,9.0,0.5163699984550476,1.306290030479431,Asia
IRN,2018,9.0,0.5691199898719788,1.573590040206909,Asia
IRN,2019,9.0,0.6403399705886841,1.770009994506836,Asia
IRN,2020,9.0,0.7659199833869934,2.157969951629639,Asia
IRN,2021,9.0,,2.419420003890991,Asia
IRN,2022,9.0,,2.565749883651733,Asia
IRQ,2013,12.0,,,Asia
IRQ,2014,12.0,,,Asia
IRQ,2015,12.0,,,Asia
IRQ,2016,12.0,,,Asia
IRQ,2017,12.0,,,Asia
IRQ,2018,12.0,,,Asia
IRQ,2019,12.0,,,Asia
IRQ,2020,12.0,,,Asia
IRQ,2021,12.0,,,Asia
IRQ,2022,12.0,,,Asia
ISR,2013,12.0,2.758709907531738,3.722870111465454,Asia
ISR,2014,12.0,2.777810096740723,3.736239910125732,Asia
ISR,2015,12.0,,3.605530023574829,Asia
ISR,2016,12.0,,3.74780011177063,Asia
ISR,2017,12.0,,3.943330049514771,Asia
ISR,2018,12.0,,4.340620040893555,Asia
ISR,2019,12.0,,4.336040019989014,Asia
ISR,2020,12.0,3.439359903335571,4.789760112762451,Asia
ISR,2021,12.0,3.35191011428833,4.604179859161377,Asia
ISR,2022,12.0,3.199790000915527,4.611879825592041,Asia
JOR,2013,10.0,,,Asia
JOR,2014,10.0,,,Asia
JOR,2015,10.0,12.91063022613525,7.234570026397705,Asia
JOR,2016,12.0,14.89943027496338,7.864130020141602,Asia
JOR,2017,12.0,13.94027996063232,8.832420349121094,Asia
JOR,2018,12.0,13.96152973175049,8.35431957244873,Asia
JOR,2019,12.0,12.90606021881104,8.982810020446777,Asia
JOR,2020,12.0,12.23379039764404,9.400279998779297,Asia
JOR,2021,12.0,12.33465957641602,9.355810165405272,Asia
JOR,2022,12.0,10.76486015319824,9.132390022277832,Asia
JPN,2013,9.0,3.515710115432739,0.8657000064849854,Asia
JPN,2014,9.0,3.435250043869019,0.8777099847793579,Asia
JPN,2015,9.0,3.432159900665283,0.7952100038528442,Asia
JPN,2016,9.0,3.729130029678345,0.8234800100326538,Asia
JPN,2017,9.0,4.265160083770752,0.8245700001716614,Asia
JPN,2018,9.0,4.732140064239502,0.8312900066375732,Asia
JPN,2019,9.0,5.237989902496338,0.8317400217056274,Asia
JPN,2020,9.0,5.731299877166748,0.8461899757385254,Asia
JPN,2021,9.0,5.574530124664307,0.7577199935913086,Asia
JPN,2022,9.0,5.121140003204346,0.8039100170135498,Asia
KAZ,2013,11.0,1.114590048789978,6.932290077209473,Asia
KAZ,2014,11.0,1.509209990501404,9.210570335388184,Asia
KAZ,2015,11.0,1.515310049057007,11.88516998291016,Asia
KAZ,2016,11.0,2.009989976882935,14.46805000305176,Asia
KAZ,2017,11.0,2.210429906845093,13.54335975646973,Asia
KAZ,2018,11.0,2.267549991607666,13.94184970855713,Asia
KAZ,2019,11.0,3.317739963531494,13.04244041442871,Asia
KAZ,2020,11.0,5.507750034332275,10.80152034759521,Asia
KAZ,2021,11.0,,,Asia
KAZ,2022,11.0,,,Asia
KGZ,2013,11.0,3.957429885864258,2.077310085296631,Asia
KGZ,2014,11.0,4.505449771881104,3.123379945755005,Asia
KGZ,2015,11.0,4.794219970703125,3.562540054321289,Asia
KGZ,2016,11.0,5.93149995803833,4.595510005950928,Asia
KGZ,2017,11.0,6.552589893341064,4.93513011932373,Asia
KGZ,2018,11.0,7.595099925994873,5.889780044555664,Asia
KGZ,2019,11.0,8.975580215454102,5.957719802856445,Asia
KGZ,2020,11.0,15.53956985473633,5.876339912414551,Asia
KGZ,2021,11.0,23.04545974731445,5.692359924316406,Asia
KGZ,2022,11.0,28.54833030700684,6.057640075683594,Asia
KHM,2013,9.0,,,Asia
KHM,2014,9.0,,,Asia
KHM,2015,9.0,,2.432889938354492,Asia
KHM,2016,9.0,,,Asia
KHM,2017,9.0,,2.906339883804321,Asia
KHM,2018,9.0,,3.021239995956421,Asia
KHM,2019,9.0,,3.138459920883179,Asia
KHM,2020,9.0,,,Asia
KHM,2021,9.0,0.2586300075054169,3.735100030899048,Asia
KHM,2022,9.0,,3.603169918060303,Asia
KOR,2013,9.0,1.661630034446716,3.406960010528564,Asia
KOR,2014,9.0,1.580659985542297,3.318389892578125,Asia
KOR,2015,9.0,1.668859958648682,3.300519943237305,Asia
KOR,2016,9.0,1.931380033493042,3.291800022125244,Asia
KOR,2017,9.0,2.257240056991577,3.362390041351318,Asia
KOR,2018,9.0,2.748199939727783,3.297930002212524,Asia
KOR,2019,9.0,3.25629997253418,3.346230030059814,Asia
KOR,2020,9.0,3.726119995117188,3.410279989242554,Asia
KOR,2021,12.0,4.075479984283447,3.065900087356567,Asia
KOR,2022,12.0,4.362460136413574,3.097549915313721,Asia
KWT,2013,12.0,,,Asia
KWT,2014,12.0,,18.58283996582031,Asia
KWT,2015,12.0,,18.69589996337891,Asia
KWT,2016,12.0,,19.31819915771484,Asia
KWT,2017,12.0,,19.71929931640625,Asia
KWT,2018,12.0,,21.23043060302734,Asia
KWT,2019,12.0,,20.52359962463379,Asia
KWT,2020,12.0,,18.95223999023438,Asia
KWT,2021,12.0,,19.77821922302246,Asia
KWT,2022,12.0,,,Asia
LAO,2013,5.0,0.2312300056219101,3.527309894561768,Asia
LAO,2014,5.0,0.4100100100040436,2.558279991149902,Asia
LAO,2015,5.0,0.2419500052928925,2.710949897766113,Asia
LAO,2016,9.0,0.3681400120258331,5.13454008102417,Asia
LAO,2017,9.0,0.423660010099411,4.579969882965088,Asia
LAO,2018,9.0,0.4694699943065643,6.274189949035645,Asia
LAO,2019,9.0,0.4618000090122223,8.180879592895508,Asia
LAO,2020,9.0,0.5768399834632874,10.02068042755127,Asia
LAO,2021,9.0,,,Asia
LAO,2022,9.0,,,Asia
LBN,2013,10.0,,5.499959945678711,Asia
LBN,2014,10.0,7.641270160675049,6.098440170288086,Asia
LBN,2015,10.0,9.854570388793944,6.816249847412109,Asia
LBN,2016,10.0,8.872420310974121,7.330259799957275,Asia
LBN,2017,9.0,8.894049644470215,8.122119903564453,Asia
LBN,2018,9.0,9.306489944458008,7.901730060577393,Asia
LBN,2019,9.0,9.58778953552246,7.690229892730713,Asia
LBN,2020,9.0,9.248080253601074,8.428779602050781,Asia
LBN,2021,9.0,12.39739990234375,8.865859985351562,Asia
LBN,2022,9.0,14.27649021148682,9.968589782714844,Asia
LKA,2013,13.0,0.2740299999713898,5.412769794464111,Asia
LKA,2014,13.0,0.2956799864768982,5.426000118255615,Asia
LKA,2015,13.0,0.3201299905776978,5.679480075836182,Asia
LKA,2016,13.0,0.4361500144004822,6.516079902648926,Asia
LKA,2017,13.0,0.451990008354187,7.261149883270264,Asia
LKA,2018,13.0,0.4395000040531158,8.156889915466309,Asia
LKA,2019,13.0,0.4692099988460541,8.836549758911133,Asia
LKA,2020,13.0,0.3866899907588959,9.139490127563477,Asia
LKA,2021,13.0,0.3556900024414063,8.272850036621094,Asia
LKA,2022,13.0,,7.797520160675049,Asia
MAC,2013,12.0,33.57934951782227,7.866859912872314,Asia
MAC,2014,12.0,36.82801818847656,7.022119998931885,Asia
MAC,2015,12.0,39.68996810913086,8.708510398864746,Asia
MAC,2016,12.0,42.3803596496582,8.297750473022461,Asia
MAC,2017,12.0,45.25495910644531,10.69764995574951,Asia
MAC,2018,12.0,48.80960083007813,8.19616985321045,Asia
MAC,2019,12.0,52.4869499206543,8.214150428771973,Asia
MAC,2020,12.0,55.77312088012695,7.615009784698486,Asia
MAC,2021,12.0,59.25101852416992,6.424699783325195,Asia
MAC,2022,12.0,64.15827178955078,5.25393009185791,Asia
MDV,2014,,,39.33869934082031,Asia
MDV,2015,12.0,,,Asia
MDV,2016,12.0,,,Asia
MDV,2017,12.0,,20.2512092590332,Asia
MDV,2018,12.0,,,Asia
MDV,2019,12.0,,21.89946937561035,Asia
MDV,2020,12.0,,,Asia
MDV,2021,12.0,,,Asia
MDV,2022,12.0,,,Asia
MMR,2013,5.0,,,Asia
MMR,2014,5.0,,,Asia
MMR,2015,5.0,,,Asia
MMR,2016,5.0,,,Asia
MMR,2017,5.0,,,Asia
MMR,2018,5.0,0.0492400005459785,1.148259997367859,Asia
MMR,2019,5.0,,,Asia
MMR,2020,5.0,,,Asia
MMR,2021,5.0,,,Asia
MMR,2022,5.0,,,Asia
MNG,2013,12.0,0.621429979801178,5.172599792480469,Asia
MNG,2014,12.0,0.6449599862098694,5.482490062713623,Asia
MNG,2015,12.0,0.6934400200843811,5.419539928436279,Asia
MNG,2016,12.0,0.8916199803352356,6.241909980773926,Asia
MNG,2017,12.0,0.9672999978065492,6.732649803161621,Asia
MNG,2018,12.0,1.053799986839294,7.725369930267334,Asia
MNG,2019,12.0,1.443300008773804,8.520689964294434,Asia
MNG,2020,12.0,,,Asia
MNG,2021,12.0,,,Asia
MNG,2022,12.0,1.038579940795898,10.68992042541504,Asia
MYS,2013,11.0,,5.359439849853516,Asia
MYS,2014,11.0,8.833829879760742,5.543650150299072,Asia
MYS,2015,11.0,8.558770179748535,4.972859859466553,Asia
MYS,2016,11.0,9.287569999694824,4.871510028839111,Asia
MYS,2017,11.0,8.068129539489746,5.109039783477783,Asia
MYS,2018,11.0,,4.873270034790039,Asia
MYS,2019,11.0,6.727129936218262,4.977049827575684,Asia
MYS,2020,11.0,7.477779865264893,4.783520221710205,Asia
MYS,2021,11.0,8.065670013427734,4.202250003814697,Asia
MYS,2022,11.0,8.970390319824219,4.282000064849854,Asia
NPL,2013,8.0,,6.742949962615967,Asia
NPL,2014,8.0,,7.794060230255127,Asia
NPL,2015,12.0,,9.107799530029297,Asia
NPL,2016,12.0,,13.70053005218506,Asia
NPL,2017,12.0,,17.33806037902832,Asia
NPL,2018,12.0,,20.27279090881348,Asia
NPL,2019,12.0,,21.30647087097168,Asia
NPL,2020,12.0,,22.37019920349121,Asia
NPL,2021,12.0,,19.0496997833252,Asia
NPL,2022,12.0,,20.63507080078125,Asia
OMN,2013,12.0,2.443459987640381,10.93280982971191,Asia
OMN,2014,12.0,2.627239942550659,10.9696102142334,Asia
OMN,2015,12.0,2.812979936599731,12.06424999237061,Asia
OMN,2016,12.0,2.945060014724731,12.61966991424561,Asia
OMN,2017,12.0,2.509710073471069,13.42765998840332,Asia
OMN,2018,12.0,2.725480079650879,13.62261962890625,Asia
OMN,2019,12.0,2.839309930801392,13.27371025085449,Asia
OMN,2020,12.0,2.880019903182983,12.99186038970947,Asia
OMN,2021,12.0,3.084700107574463,14.0815601348877,Asia
OMN,2022,12.0,,,Asia
PAK,2013,12.0,,2.106450080871582,Asia
PAK,2014,12.0,,2.309380054473877,Asia
PAK,2015,12.0,,2.576440095901489,Asia
PAK,2016,12.0,,2.833640098571777,Asia
PAK,2017,12.0,,2.774879932403564,Asia
PAK,2018,12.0,,3.086519956588745,Asia
PAK,2019,12.0,,2.310750007629395,Asia
PAK,2020,12.0,,2.339169979095459,Asia
PAK,2021,12.0,,2.415129899978638,Asia
PAK,2022,12.0,,3.539989948272705,Asia
PHL,2013,10.0,,0.3535299897193909,Asia
PHL,2014,10.0,,0.3731400072574615,Asia
PHL,2015,10.0,,0.3845100104808807,Asia
PHL,2016,10.0,,0.4025000035762787,Asia
PHL,2017,10.0,,0.484140008687973,Asia
PHL,2018,12.0,,0.6342300176620483,Asia
PHL,2019,12.0,,0.7052299976348877,Asia
PHL,2020,12.0,,0.7757899761199951,Asia
PHL,2021,12.0,,0.7212700247764587,Asia
PHL,2022,12.0,,,Asia
PSE,2013,12.0,0.0,10.40515041351318,Asia
PSE,2014,12.0,0.0,11.97727966308594,Asia
PSE,2015,12.0,0.0,12.42545986175537,Asia
PSE,2016,12.0,0.0,13.42568016052246,Asia
PSE,2017,12.0,0.0,11.96743965148926,Asia
PSE,2018,12.0,0.0,12.85770988464355,Asia
PSE,2019,12.0,0.0,13.3072395324707,Asia
PSE,2020,12.0,0.0,13.91926956176758,Asia
PSE,2021,12.0,0.0,14.55193042755127,Asia
PSE,2022,12.0,0.0,13.94849014282227,Asia
QAT,2013,9.0,40.70901870727539,23.32183074951172,Asia
QAT,2014,9.0,39.90496826171875,18.22526931762695,Asia
QAT,2015,9.0,37.71261978149414,19.70689964294434,Asia
QAT,2016,9.0,37.87921142578125,22.12410926818848,Asia
QAT,2017,9.0,35.2783203125,21.0477409362793,Asia
QAT,2018,9.0,34.20161819458008,26.80114936828613,Asia
QAT,2019,9.0,35.29378128051758,24.57896041870117,Asia
QAT,2020,9.0,37.45220184326172,22.01123046875,Asia
QAT,2021,12.0,37.56620025634766,19.0107307434082,Asia
QAT,2022,12.0,38.51742935180664,14.88241004943848,Asia
SAU,2013,12.0,4.580780029296875,5.528570175170898,Asia
SAU,2014,12.0,4.7953200340271,5.626780033111572,Asia
SAU,2015,12.0,4.783249855041504,5.646059989929199,Asia
SAU,2016,12.0,4.921840190887451,5.56309986114502,Asia
SAU,2017,12.0,4.660799980163574,5.012969970703125,Asia
SAU,2018,12.0,4.565100193023682,4.778210163116455,Asia
SAU,2019,12.0,4.429100036621094,4.05935001373291,Asia
SAU,2020,12.0,4.30580997467041,3.681449890136719,Asia
SAU,2021,12.0,4.030910015106201,3.172300100326538,Asia
SAU,2022,12.0,4.126790046691895,2.815799951553345,Asia
SGP,2013,0.0,,,Asia
SGP,2014,0.0,,,Asia
SGP,2015,0.0,,,Asia
SGP,2016,0.0,,,Asia
SGP,2017,0.0,,,Asia
SGP,2018,0.0,,,Asia
SGP,2019,0.0,,,Asia
SGP,2020,0.0,,,Asia
SGP,2021,0.0,,,Asia
SGP,2022,0.0,,,Asia
SYR,2013,12.0,,3.804160118103027,Asia
SYR,2014,12.0,,4.00521993637085,Asia
SYR,2015,12.0,,4.993070125579834,Asia
SYR,2016,12.0,,6.703919887542725,Asia
SYR,2017,12.0,,,Asia
SYR,2018,12.0,,,Asia
SYR,2019,12.0,,,Asia
SYR,2020,12.0,,,Asia
SYR,2021,12.0,,,Asia
SYR,2022,12.0,,,Asia
THA,2013,12.0,,1.091310024261475,Asia
THA,2014,12.0,,1.109099984169006,Asia
THA,2015,12.0,,,Asia
THA,2016,12.0,1.30961000919342,1.285570025444031,Asia
THA,2017,12.0,,,Asia
THA,2018,12.0,,,Asia
THA,2019,12.0,,,Asia
THA,2020,12.0,1.239359974861145,1.644619941711426,Asia
THA,2021,12.0,,,Asia
THA,2022,12.0,1.35276997089386,1.476099967956543,Asia
TJK,2013,9.0,0.8557400107383728,5.305059909820557,Asia
TJK,2014,9.0,0.5536199808120728,6.176750183105469,Asia
TJK,2015,9.0,0.8302000164985657,6.978700160980225,Asia
TJK,2016,11.0,0.6321499943733215,8.408849716186523,Asia
TJK,2017,11.0,0.8431699872016907,7.447539806365967,Asia
TJK,2018,11.0,,,Asia
TJK,2019,11.0,,,Asia
TJK,2020,11.0,,,Asia
TJK,2021,11.0,,,Asia
TJK,2022,11.0,,,Asia
TKM,2013,10.0,,,Asia
TKM,2014,12.0,0.1958999931812286,107.0527801513672,Asia
TKM,2015,12.0,,,Asia
TKM,2016,12.0,,,Asia
TKM,2017,12.0,,,Asia
TKM,2018,12.0,,,Asia
TKM,2019,12.0,0.2655900120735168,96.5573501586914,Asia
TKM,2020,12.0,0.2141200006008148,106.4972076416016,Asia
TKM,2021,12.0,0.1553899943828583,88.14885711669922,Asia
TKM,2022,12.0,0.0778099969029427,68.67581939697266,Asia
TLS,2013,9.0,,,Asia
TLS,2014,9.0,,,Asia
TLS,2015,9.0,,,Asia
TLS,2016,9.0,,,Asia
TLS,2017,9.0,,,Asia
TLS,2018,9.0,,,Asia
TLS,2019,9.0,,,Asia
TLS,2020,9.0,,,Asia
TLS,2021,9.0,,,Asia
TLS,2022,9.0,,,Asia
TUR,2013,12.0,1.093050003051758,0.9107800126075744,Asia
TUR,2014,12.0,0.8804500102996826,0.8258299827575684,Asia
TUR,2015,12.0,1.190490007400513,0.7530999779701233,Asia
TUR,2016,12.0,1.314110040664673,0.6809399724006653,Asia
TUR,2017,12.0,1.501270055770874,0.63468998670578,Asia
TUR,2018,12.0,1.655179977416992,0.6267200112342834,Asia
TUR,2019,12.0,1.987110018730164,0.6069200038909912,Asia
TUR,2020,12.0,2.320029973983765,0.6430699825286865,Asia
TUR,2021,12.0,2.705699920654297,0.6340199708938599,Asia
TUR,2022,12.0,2.941159963607788,0.7270399928092957,Asia
UZB,2013,12.0,0.2207300066947937,7.839330196380615,Asia
UZB,2014,12.0,0.2626200020313263,10.02832984924316,Asia
UZB,2015,12.0,0.2904300093650818,10.71697044372559,Asia
UZB,2016,12.0,0.2725099921226501,12.3863000869751,Asia
UZB,2017,12.0,0.2142499983310699,12.44736003875732,Asia
UZB,2018,12.0,0.2336200028657913,14.13195991516113,Asia
UZB,2019,12.0,,14.59253025054932,Asia
UZB,2020,12.0,,21.85901069641113,Asia
UZB,2021,12.0,0.7347800135612488,22.10691070556641,Asia
UZB,2022,12.0,,,Asia
VNM,2013,5.0,0.1603499948978424,2.488620042800903,Asia
VNM,2014,5.0,0.0943500027060509,2.209100008010864,Asia
VNM,2015,5.0,0.1165099963545799,2.758260011672974,Asia
VNM,2016,5.0,0.2437400072813034,3.582989931106567,Asia
VNM,2017,5.0,,,Asia
VNM,2018,5.0,,,Asia
VNM,2019,5.0,0.3687199950218201,6.385159969329834,Asia
VNM,2020,5.0,,,Asia
VNM,2021,5.0,0.3152700066566467,5.23261022567749,Asia
VNM,2022,5.0,0.2675600051879883,4.625030040740967,Asia
YEM,2013,9.0,,,Asia
YEM,2014,9.0,,,Asia
YEM,2015,9.0,,,Asia
YEM,2016,9.0,,,Asia
YEM,2017,9.0,,,Asia
YEM,2018,9.0,,,Asia
YEM,2019,9.0,,,Asia
YEM,2020,9.0,,,Asia
YEM,2021,9.0,,,Asia
YEM,2022,9.0,,,Asia
ALB,2013,12.0,,12.72776031494141,Europe
ALB,2014,12.0,,11.75452995300293,Europe
ALB,2015,12.0,,11.98913955688477,Europe
ALB,2016,12.0,,11.82631969451904,Europe
ALB,2017,12.0,,12.55422973632813,Europe
ALB,2018,12.0,1.493559956550598,14.23027992248535,Europe
ALB,2019,12.0,1.613890051841736,7.978829860687256,Europe
ALB,2020,12.0,1.72418999671936,9.027509689331056,Europe
ALB,2021,12.0,1.686630010604858,11.46407032012939,Europe
ALB,2022,12.0,1.511139988899231,11.96261978149414,Europe
AND,2013,10.0,36.2453498840332,228.5771331787109,Europe
AND,2014,10.0,,285.5350036621094,Europe
AND,2015,10.0,41.71657180786133,269.6010131835938,Europe
AND,2016,10.0,42.88320922851563,257.6493225097656,Europe
AND,2017,10.0,30.84745979309082,246.8263702392578,Europe
AND,2018,10.0,44.19713973999023,245.0472259521484,Europe
AND,2019,10.0,41.07424926757813,236.5944976806641,Europe
AND,2020,10.0,43.95100021362305,247.4971618652344,Europe
AND,2021,10.0,43.05344009399414,254.2153167724609,Europe
AND,2022,10.0,16.58799934387207,112.838623046875,Europe
AUT,2013,12.0,16.75872993469238,3.762150049209595,Europe
AUT,2014,12.0,15.47035026550293,3.941149950027466,Europe
AUT,2015,12.0,15.89103984832764,4.093550205230713,Europe
AUT,2016,12.0,16.34873962402344,4.221049785614014,Europe
AUT,2017,12.0,17.18621063232422,4.490970134735107,Europe
AUT,2018,12.0,17.4941291809082,5.027890205383301,Europe
AUT,2019,12.0,17.6412296295166,5.253960132598877,Europe
AUT,2020,12.0,17.9773006439209,5.712649822235107,Europe
AUT,2021,12.0,18.72414016723633,5.813549995422363,Europe
AUT,2022,12.0,19.38591957092285,6.010890007019043,Europe
BEL,2013,12.0,9.97935962677002,2.592010021209717,Europe
BEL,2014,12.0,11.19476985931396,2.602030038833618,Europe
BEL,2015,12.0,11.1844596862793,2.678800106048584,Europe
BEL,2016,12.0,12.021559715271,2.785700082778931,Europe
BEL,2017,12.0,8.538610458374023,2.854180097579956,Europe
BEL,2018,12.0,10.45448017120361,3.08024001121521,Europe
BEL,2019,12.0,10.04271984100342,3.194380044937134,Europe
BEL,2020,12.0,10.52472972869873,3.295259952545166,Europe
BEL,2021,12.0,9.830730438232422,3.16769003868103,Europe
BEL,2022,12.0,10.14690971374512,3.195719957351685,Europe
BGR,2013,12.0,4.082980155944824,8.761650085449219,Europe
BGR,2014,12.0,3.982439994812012,8.654529571533203,Europe
BGR,2015,12.0,4.245880126953125,8.723750114440918,Europe
BGR,2016,12.0,4.574679851531982,9.046839714050291,Europe
BGR,2017,12.0,5.499790191650391,10.03806018829346,Europe
BGR,2018,12.0,6.412509918212891,10.61143970489502,Europe
BGR,2019,12.0,7.190229892730713,10.80706024169922,Europe
BGR,2020,12.0,7.755680084228516,11.2378396987915,Europe
BGR,2021,12.0,8.007120132446289,11.30111026763916,Europe
BGR,2022,12.0,8.442119598388672,8.88344955444336,Europe
BIH,2013,9.0,6.482719898223877,9.56056022644043,Europe
BIH,2014,9.0,7.276060104370117,9.365090370178224,Europe
BIH,2015,9.0,7.472690105438232,10.21195983886719,Europe
BIH,2016,9.0,7.300769805908203,11.41310024261475,Europe
BIH,2017,9.0,7.116169929504395,15.09850978851318,Europe
BIH,2018,9.0,7.444660186767578,16.18888092041016,Europe
BIH,2019,9.0,7.115570068359375,16.93939018249512,Europe
BIH,2020,9.0,6.578299999237061,18.33002090454102,Europe
BIH,2021,9.0,6.648220062255859,18.20609092712402,Europe
BIH,2022,9.0,7.190330028533936,19.18997001647949,Europe
BLR,2013,11.0,2.40871000289917,6.787189960479736,Europe
BLR,2014,11.0,2.883430004119873,6.782100200653076,Europe
BLR,2015,11.0,3.328439950942993,6.057610034942627,Europe
BLR,2016,11.0,3.727050065994263,5.80355978012085,Europe
BLR,2017,11.0,4.195869922637939,5.354489803314209,Europe
BLR,2018,11.0,4.337230205535889,5.844220161437988,Europe
BLR,2019,11.0,4.822549819946289,6.177340030670166,Europe
BLR,2020,11.0,5.89247989654541,6.394320011138916,Europe
BLR,2021,11.0,6.466650009155273,7.102550029754639,Europe
BLR,2022,11.0,7.723390102386475,8.123600006103516,Europe
CHE,2013,9.0,16.8465404510498,4.366569995880127,Europe
CHE,2014,9.0,17.10329055786133,4.260819911956787,Europe
CHE,2015,9.0,17.18152046203613,4.326630115509033,Europe
CHE,2016,9.0,17.58806991577148,4.550169944763184,Europe
CHE,2017,9.0,17.75275993347168,4.785069942474365,Europe
CHE,2018,9.0,17.69527053833008,5.379260063171387,Europe
CHE,2019,13.0,17.7987003326416,5.572309970855713,Europe
CHE,2020,13.0,18.14266967773438,5.831729888916016,Europe
CHE,2021,13.0,18.43131065368652,5.637549877166748,Europe
CHE,2022,13.0,19.1284008026123,5.716450214385986,Europe
CZE,2013,13.0,9.390299797058104,2.945169925689697,Europe
CZE,2014,13.0,9.829580307006836,2.954760074615479,Europe
CZE,2015,13.0,10.54664039611816,3.165750026702881,Europe
CZE,2016,13.0,11.51021003723145,3.369420051574707,Europe
CZE,2017,13.0,12.54304027557373,3.740789890289307,Europe
CZE,2018,13.0,13.60550022125244,3.748169898986816,Europe
CZE,2019,13.0,14.36417961120605,3.723239898681641,Europe
CZE,2020,13.0,14.9893798828125,3.830970048904419,Europe
CZE,2021,13.0,15.57126998901367,3.747459888458252,Europe
CZE,2022,13.0,15.79189014434814,3.546679973602295,Europe
DEU,2013,13.0,7.072589874267578,4.336679935455322,Europe
DEU,2014,13.0,7.229650020599365,4.070730209350586,Europe
DEU,2015,13.0,7.68209981918335,3.933900117874146,Europe
DEU,2016,13.0,8.037079811096191,3.882129907608032,Europe
DEU,2017,13.0,8.373180389404297,3.978869915008545,Europe
DEU,2018,13.0,9.966279983520508,3.918970108032227,Europe
DEU,2019,13.0,10.10945987701416,3.722660064697266,Europe
DEU,2020,13.0,11.24125957489014,3.765010118484497,Europe
DEU,2021,13.0,11.22931957244873,3.762739896774292,Europe
DEU,2022,13.0,11.99833965301514,3.754120111465454,Europe
DNK,2013,10.0,10.12547016143799,1.818130016326904,Europe
DNK,2014,10.0,9.934009552001951,1.814479947090149,Europe
DNK,2015,10.0,10.28314971923828,1.608289957046509,Europe
DNK,2016,10.0,10.81054973602295,1.612630009651184,Europe
DNK,2017,10.0,10.75681018829346,1.702849984169006,Europe
DNK,2018,10.0,10.70687961578369,1.912500023841858,Europe
DNK,2019,10.0,10.49075031280518,1.893959999084473,Europe
DNK,2020,10.0,10.23235988616943,1.961770057678223,Europe
DNK,2021,10.0,9.990850448608398,1.879150032997131,Europe
DNK,2022,10.0,10.13483047485352,1.936830043792725,Europe
ESP,2013,10.0,2.861819982528687,1.528959989547729,Europe
ESP,2014,10.0,,1.666309952735901,Europe
