indicatorId,geoUnit,year,value,qualifier,magnitude
MOR.5T8.40510,ABW,2000,10.83650016784668,UIS_EST,
MOR.5T8.40510,ABW,2001,9.305899620056152,UIS_EST,
MOR.5T8.40510,ABW,2002,20.35176086425781,UIS_EST,
MOR.5T8.40510,ABW,2003,8.851670265197754,UIS_EST,
MOR.5T8.40510,ABW,2004,14.55399036407471,UIS_EST,
MOR.5T8.40510,ABW,2005,7.467179775238037,UIS_EST,
MOR.5T8.40510,ABW,2006,8.954999923706055,UIS_EST,
MOR.5T8.40510,ABW,2007,7.964900016784668,UIS_EST,
MOR.5T8.40510,ABW,2008,5.904039859771729,UIS_EST,
MOR.5T8.40510,ABW,2009,11.79889011383057,UIS_EST,
MOR.5T8.40510,ABW,2010,21.75168037414551,UIS_EST,
MOR.5T8.40510,ABW,2011,8.553970336914062,UIS_EST,
MOR.5T8.40510,ABW,2012,8.300970077514648,UIS_EST,
MOR.5T8.40510,ABW,2013,19.38574981689453,UIS_EST,
MOR.5T8.40510,ABW,2014,17.59342002868652,UIS_EST,
MOR.5T8.40510,ABW,2015,19.13028907775879,UIS_EST,
MOR.5T8.40510,ABW,2016,20.1219596862793,,
MOR.5T8.40510,AFG,2003,9.724140167236328,UIS_EST,
MOR.5T8.40510,AFG,2004,9.44668960571289,UIS_EST,
MOR.5T8.40510,AFG,2009,5.806290149688721,UIS_EST,
MOR.5T8.40510,AFG,2011,9.688859939575195,UIS_EST,
MOR.5T8.40510,AFG,2014,7.469590187072754,UIS_EST,
MOR.5T8.40510,AFG,2018,8.281169891357422,,
MOR.5T8.40510,AFG,2020,7.728990077972412,,
MOR.5T8.40510,AGO,2002,56.58877944946289,UIS_EST,
MOR.5T8.40510,AGO,2003,16.34635925292969,UIS_EST,
MOR.5T8.40510,AGO,2004,21.60549926757813,UIS_EST,
MOR.5T8.40510,AGO,2005,18.93487930297852,UIS_EST,
MOR.5T8.40510,AGO,2006,19.35819053649902,UIS_EST,
MOR.5T8.40510,AGO,2011,6.887529850006104,UIS_EST,
MOR.5T8.40510,AGO,2013,4.823319911956787,UIS_EST,
MOR.5T8.40510,AGO,2015,6.16146993637085,,
MOR.5T8.40510,AGO,2016,6.155010223388672,,
MOR.5T8.40510,AIA,2003,532.7380981445312,UIS_EST,
MOR.5T8.40510,AIA,2004,446.9387817382813,UIS_EST,
MOR.5T8.40510,AIA,2005,302.6839904785156,UIS_EST,
MOR.5T8.40510,AIA,2006,53.00912094116211,UIS_EST,
MOR.5T8.40510,AIA,2007,126.7460327148438,UIS_EST,
MOR.5T8.40510,AIA,2008,280.5026550292969,UIS_EST,
MOR.5T8.40510,AIMS: Asia and the Pacific,2000,1.66654,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2001,1.7067,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2002,1.7778,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2003,1.7990299,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2004,1.76919,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2005,1.7755001,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2006,1.68503,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2007,1.69472,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2008,1.71611,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2009,1.74738,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2010,1.7519701,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2011,1.68005,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2012,1.62559,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2013,1.69014,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2014,1.65404,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2015,1.7192,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2016,1.84782,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2017,1.94257,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2018,2.06811,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2019,2.17015,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2020,2.24422,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2021,2.06109,,
MOR.5T8.40510,AIMS: Asia and the Pacific,2022,2.1054101,,
MOR.5T8.40510,AIMS: Central Asia,2000,4.1323299,,
MOR.5T8.40510,AIMS: Central Asia,2001,3.8692701,,
MOR.5T8.40510,AIMS: Central Asia,2002,4.0251002,,
MOR.5T8.40510,AIMS: Central Asia,2003,3.6057601,,
MOR.5T8.40510,AIMS: Central Asia,2004,3.77864,,
MOR.5T8.40510,AIMS: Central Asia,2005,4.2741699,,
MOR.5T8.40510,AIMS: Central Asia,2006,4.1939902,,
MOR.5T8.40510,AIMS: Central Asia,2007,4.5002599,,
MOR.5T8.40510,AIMS: Central Asia,2008,5.6816301,,
MOR.5T8.40510,AIMS: Central Asia,2009,5.2513099,,
MOR.5T8.40510,AIMS: Central Asia,2010,5.9939799,,
MOR.5T8.40510,AIMS: Central Asia,2011,6.45263,,
MOR.5T8.40510,AIMS: Central Asia,2012,6.6302299,,
MOR.5T8.40510,AIMS: Central Asia,2013,8.2543097,,
MOR.5T8.40510,AIMS: Central Asia,2014,10.72962,,
MOR.5T8.40510,AIMS: Central Asia,2015,12.50227,,
MOR.5T8.40510,AIMS: Central Asia,2016,14.11332,,
MOR.5T8.40510,AIMS: Central Asia,2017,13.48899,,
MOR.5T8.40510,AIMS: Central Asia,2018,14.7648,,
MOR.5T8.40510,AIMS: Central Asia,2019,15.43699,,
MOR.5T8.40510,AIMS: Central Asia,2020,16.70746,,
MOR.5T8.40510,AIMS: Central Asia,2021,16.47221,,
MOR.5T8.40510,AIMS: Central Asia,2022,14.79714,UIS_EST,
MOR.5T8.40510,AIMS: East Asia,2000,1.87674,,
MOR.5T8.40510,AIMS: East Asia,2001,1.88809,,
MOR.5T8.40510,AIMS: East Asia,2002,1.91176,,
MOR.5T8.40510,AIMS: East Asia,2003,1.92372,,
MOR.5T8.40510,AIMS: East Asia,2004,1.8476599,,
MOR.5T8.40510,AIMS: East Asia,2005,1.81501,,
MOR.5T8.40510,AIMS: East Asia,2006,1.7187901,,
MOR.5T8.40510,AIMS: East Asia,2007,1.7484601,,
MOR.5T8.40510,AIMS: East Asia,2008,1.77115,,
MOR.5T8.40510,AIMS: East Asia,2009,1.81516,,
MOR.5T8.40510,AIMS: East Asia,2010,1.8733701,,
MOR.5T8.40510,AIMS: East Asia,2011,1.92984,,
MOR.5T8.40510,AIMS: East Asia,2012,1.91347,,
MOR.5T8.40510,AIMS: East Asia,2013,1.93422,,
MOR.5T8.40510,AIMS: East Asia,2014,1.7725,,
MOR.5T8.40510,AIMS: East Asia,2015,1.8155299,,
MOR.5T8.40510,AIMS: East Asia,2016,1.88761,,
MOR.5T8.40510,AIMS: East Asia,2017,2.0000801,,
MOR.5T8.40510,AIMS: East Asia,2018,2.1185501,,
MOR.5T8.40510,AIMS: East Asia,2019,2.1717999,,
MOR.5T8.40510,AIMS: East Asia,2020,2.1496699,,
MOR.5T8.40510,AIMS: East Asia,2021,1.90332,,
MOR.5T8.40510,AIMS: East Asia,2022,1.83002,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2000,1.86068,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2001,1.87243,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2002,1.89726,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2003,1.9046,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2004,1.83568,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2005,1.7998,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2006,1.7088799,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2007,1.73893,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2008,1.7583899,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2009,1.80064,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2010,1.8568799,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2011,1.91031,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2012,1.89508,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2013,1.91572,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2014,1.7607,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2015,1.80092,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2016,1.87273,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2017,1.9856499,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2018,2.1036301,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2019,2.15326,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2020,2.13357,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2021,1.89214,,
MOR.5T8.40510,AIMS: East Asia and the Pacific,2022,1.82306,,
MOR.5T8.40510,AIMS: Pacific,2000,1.56157,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2001,1.5662,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2002,1.5940599,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2003,1.47858,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2004,1.55274,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2005,1.42377,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2006,1.45447,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2007,1.48888,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2008,1.4236799,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2009,1.41315,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2010,1.40962,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2011,1.38067,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2012,1.38835,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2013,1.40011,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2014,1.39343,UIS_EST,
MOR.5T8.40510,AIMS: Pacific,2015,1.34452,,
MOR.5T8.40510,AIMS: Pacific,2016,1.40361,,
MOR.5T8.40510,AIMS: Pacific,2017,1.5017,,
MOR.5T8.40510,AIMS: Pacific,2018,1.5786,,
MOR.5T8.40510,AIMS: Pacific,2019,1.5128599,,
MOR.5T8.40510,AIMS: Pacific,2020,1.53751,,
MOR.5T8.40510,AIMS: Pacific,2021,1.4488,,
MOR.5T8.40510,AIMS: Pacific,2022,1.52066,,
MOR.5T8.40510,AIMS: South and West Asia,2000,1.03506,,
MOR.5T8.40510,AIMS: South and West Asia,2001,1.14411,,
MOR.5T8.40510,AIMS: South and West Asia,2002,1.28614,,
MOR.5T8.40510,AIMS: South and West Asia,2003,1.36734,,
MOR.5T8.40510,AIMS: South and West Asia,2004,1.40157,,
MOR.5T8.40510,AIMS: South and West Asia,2005,1.46895,,
MOR.5T8.40510,AIMS: South and West Asia,2006,1.3801,,
MOR.5T8.40510,AIMS: South and West Asia,2007,1.35023,,
MOR.5T8.40510,AIMS: South and West Asia,2008,1.32293,,
MOR.5T8.40510,AIMS: South and West Asia,2009,1.38697,,
MOR.5T8.40510,AIMS: South and West Asia,2010,1.29081,,
MOR.5T8.40510,AIMS: South and West Asia,2011,1.07179,,
MOR.5T8.40510,AIMS: South and West Asia,2012,0.97183001,,
MOR.5T8.40510,AIMS: South and West Asia,2013,1.03161,,
MOR.5T8.40510,AIMS: South and West Asia,2014,1.1091,,
MOR.5T8.40510,AIMS: South and West Asia,2015,1.19109,,
MOR.5T8.40510,AIMS: South and West Asia,2016,1.37002,,
MOR.5T8.40510,AIMS: South and West Asia,2017,1.4614201,,
MOR.5T8.40510,AIMS: South and West Asia,2018,1.56455,,
MOR.5T8.40510,AIMS: South and West Asia,2019,1.7156,,
MOR.5T8.40510,AIMS: South and West Asia,2020,1.86312,,
MOR.5T8.40510,AIMS: South and West Asia,2021,1.75599,,
MOR.5T8.40510,AIMS: South and West Asia,2022,1.9964401,,
MOR.5T8.40510,ALB,2000,14.68517971038818,UIS_EST,
MOR.5T8.40510,ALB,2001,18.03463935852051,UIS_EST,
MOR.5T8.40510,ALB,2002,20.25881958007813,UIS_EST,
MOR.5T8.40510,ALB,2003,25.87282943725586,UIS_EST,
MOR.5T8.40510,ALB,2004,25.39579010009766,UIS_EST,
MOR.5T8.40510,ALB,2005,23.75081062316895,UIS_EST,
MOR.5T8.40510,ALB,2006,23.45616912841797,UIS_EST,
MOR.5T8.40510,ALB,2007,22.94525909423828,UIS_EST,
MOR.5T8.40510,ALB,2008,23.16781044006348,UIS_EST,
MOR.5T8.40510,ALB,2009,24.2063102722168,UIS_EST,
MOR.5T8.40510,ALB,2010,19.24861907958984,UIS_EST,
MOR.5T8.40510,ALB,2011,18.76692962646484,UIS_EST,
MOR.5T8.40510,ALB,2012,15.16121959686279,UIS_EST,
MOR.5T8.40510,ALB,2013,12.72776031494141,UIS_EST,
MOR.5T8.40510,ALB,2014,11.75452995300293,UIS_EST,
MOR.5T8.40510,ALB,2015,11.98913955688477,,
MOR.5T8.40510,ALB,2016,11.82631969451904,,
MOR.5T8.40510,ALB,2017,12.55422973632813,,
MOR.5T8.40510,ALB,2018,14.23027992248535,,
MOR.5T8.40510,ALB,2019,7.978829860687256,UIS_EST,
MOR.5T8.40510,ALB,2020,9.027509689331055,,
MOR.5T8.40510,ALB,2021,11.46407032012939,UIS_EST,
MOR.5T8.40510,ALB,2022,11.96261978149414,UIS_EST,
MOR.5T8.40510,ALECSO: Gulf countries,2000,6.07863,,
MOR.5T8.40510,ALECSO: Gulf countries,2001,6.31774,,
MOR.5T8.40510,ALECSO: Gulf countries,2002,6.30231,,
MOR.5T8.40510,ALECSO: Gulf countries,2003,5.35602,,
MOR.5T8.40510,ALECSO: Gulf countries,2004,5.2483702,,
MOR.5T8.40510,ALECSO: Gulf countries,2005,5.1315298,,
MOR.5T8.40510,ALECSO: Gulf countries,2006,5.0646501,,
MOR.5T8.40510,ALECSO: Gulf countries,2007,5.25315,,
MOR.5T8.40510,ALECSO: Gulf countries,2008,5.7444701,,
MOR.5T8.40510,ALECSO: Gulf countries,2009,6.0473199,,
MOR.5T8.40510,ALECSO: Gulf countries,2010,6.6310401,,
MOR.5T8.40510,ALECSO: Gulf countries,2011,6.7203002,,
MOR.5T8.40510,ALECSO: Gulf countries,2012,6.8210502,,
MOR.5T8.40510,ALECSO: Gulf countries,2013,6.8092499,,
MOR.5T8.40510,ALECSO: Gulf countries,2014,7.05334,,
MOR.5T8.40510,ALECSO: Gulf countries,2015,7.2564702,,
MOR.5T8.40510,ALECSO: Gulf countries,2016,7.3024802,,
MOR.5T8.40510,ALECSO: Gulf countries,2017,6.74298,,
MOR.5T8.40510,ALECSO: Gulf countries,2018,6.67875,,
MOR.5T8.40510,ALECSO: Gulf countries,2019,5.9232998,,
MOR.5T8.40510,ALECSO: Gulf countries,2020,5.6956501,,
MOR.5T8.40510,ALECSO: Gulf countries,2021,5.4533,,
MOR.5T8.40510,ALECSO: Gulf countries,2022,5.0710001,,
MOR.5T8.40510,ALECSO: Least developed countries,2000,6.2748098,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2001,5.3752198,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2002,5.0983901,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2003,5.3601699,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2004,5.03197,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2005,4.70122,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2006,4.3877101,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2007,3.98806,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2008,3.8164101,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2009,3.7711999,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2010,3.52404,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2011,4.0877299,,
MOR.5T8.40510,ALECSO: Least developed countries,2012,4.2133999,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2013,4.2677102,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2014,4.9335799,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2015,5.2013402,UIS_EST,
MOR.5T8.40510,ALECSO: Least developed countries,2016,5.63276,UIS_EST,
MOR.5T8.40510,ALECSO: Maghreb countries,2000,5.6565299,UIS_EST,
MOR.5T8.40510,ALECSO: Maghreb countries,2001,5.3994598,,
MOR.5T8.40510,ALECSO: Maghreb countries,2002,5.5201802,,
MOR.5T8.40510,ALECSO: Maghreb countries,2003,5.5840702,,
MOR.5T8.40510,ALECSO: Maghreb countries,2004,5.1213398,,
MOR.5T8.40510,ALECSO: Maghreb countries,2005,4.6266699,,
MOR.5T8.40510,ALECSO: Maghreb countries,2006,4.63731,,
MOR.5T8.40510,ALECSO: Maghreb countries,2007,4.2948699,,
MOR.5T8.40510,ALECSO: Maghreb countries,2008,4.0170102,UIS_EST,
MOR.5T8.40510,ALECSO: Maghreb countries,2009,3.9372101,,
MOR.5T8.40510,ALECSO: Maghreb countries,2010,4.0673099,,
MOR.5T8.40510,ALECSO: Maghreb countries,2011,3.9916,,
MOR.5T8.40510,ALECSO: Maghreb countries,2012,3.9905801,,
MOR.5T8.40510,ALECSO: Maghreb countries,2013,3.4449999,,
MOR.5T8.40510,ALECSO: Maghreb countries,2014,3.56514,,
MOR.5T8.40510,ALECSO: Maghreb countries,2015,3.5778899,,
MOR.5T8.40510,ALECSO: Maghreb countries,2016,3.54915,,
MOR.5T8.40510,ALECSO: Maghreb countries,2017,3.6420701,,
MOR.5T8.40510,ALECSO: Maghreb countries,2018,3.73527,,
MOR.5T8.40510,ALECSO: Maghreb countries,2019,3.8202,,
MOR.5T8.40510,ALECSO: Maghreb countries,2020,4.0156002,,
MOR.5T8.40510,ALECSO: Maghreb countries,2021,4.1689601,,
MOR.5T8.40510,ALECSO: Maghreb countries,2022,4.2467799,,
MOR.5T8.40510,ALECSO: Mashriq countries,2000,2.0248401,UIS_EST,
MOR.5T8.40510,ALECSO: Mashriq countries,2001,2.08286,,
MOR.5T8.40510,ALECSO: Mashriq countries,2002,2.04598,,
MOR.5T8.40510,ALECSO: Mashriq countries,2003,2.1424201,,
MOR.5T8.40510,ALECSO: Mashriq countries,2004,1.97102,,
MOR.5T8.40510,ALECSO: Mashriq countries,2005,1.94217,,
MOR.5T8.40510,ALECSO: Mashriq countries,2006,1.95584,,
MOR.5T8.40510,ALECSO: Mashriq countries,2007,1.969,,
MOR.5T8.40510,ALECSO: Mashriq countries,2008,2.05406,,
MOR.5T8.40510,ALECSO: Mashriq countries,2009,2.0771599,,
MOR.5T8.40510,ALECSO: Mashriq countries,2010,2.02367,,
MOR.5T8.40510,ALECSO: Mashriq countries,2011,2.3378501,,
MOR.5T8.40510,ALECSO: Mashriq countries,2012,2.3959999,,
MOR.5T8.40510,ALECSO: Mashriq countries,2013,2.6914999,,
MOR.5T8.40510,ALECSO: Mashriq countries,2014,3.0571201,,
MOR.5T8.40510,ALECSO: Mashriq countries,2015,3.2147,,
MOR.5T8.40510,ALECSO: Mashriq countries,2016,3.7789099,,
MOR.5T8.40510,ALECSO: Mashriq countries,2017,3.77688,,
MOR.5T8.40510,ALECSO: Mashriq countries,2018,3.8629799,,
MOR.5T8.40510,ALECSO: Mashriq countries,2019,4.09727,UIS_EST,
MOR.5T8.40510,ALECSO: Mashriq countries,2020,4.3772202,,
MOR.5T8.40510,ALECSO: Mashriq countries,2021,4.7789302,UIS_EST,
MOR.5T8.40510,ALECSO: Mashriq countries,2022,5.0135198,,
MOR.5T8.40510,ALECSO: Member countries,2000,3.6698699,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2001,3.64166,,
MOR.5T8.40510,ALECSO: Member countries,2002,3.6463799,,
MOR.5T8.40510,ALECSO: Member countries,2003,3.7270601,,
MOR.5T8.40510,ALECSO: Member countries,2004,3.4493001,,
MOR.5T8.40510,ALECSO: Member countries,2005,3.2712801,,
MOR.5T8.40510,ALECSO: Member countries,2006,3.25704,,
MOR.5T8.40510,ALECSO: Member countries,2007,3.16697,,
MOR.5T8.40510,ALECSO: Member countries,2008,3.2105501,,
MOR.5T8.40510,ALECSO: Member countries,2009,3.25823,,
MOR.5T8.40510,ALECSO: Member countries,2010,3.36325,,
MOR.5T8.40510,ALECSO: Member countries,2011,3.6723399,,
MOR.5T8.40510,ALECSO: Member countries,2012,3.7672901,,
MOR.5T8.40510,ALECSO: Member countries,2013,3.7883301,,
MOR.5T8.40510,ALECSO: Member countries,2014,4.1205802,,
MOR.5T8.40510,ALECSO: Member countries,2015,4.2395401,,
MOR.5T8.40510,ALECSO: Member countries,2016,4.55902,,
MOR.5T8.40510,ALECSO: Member countries,2017,4.4593101,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2018,4.4886498,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2019,4.6054001,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2020,4.7344298,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2021,4.89499,UIS_EST,
MOR.5T8.40510,ALECSO: Member countries,2022,4.9864302,UIS_EST,
MOR.5T8.40510,AND,2002,271.2546691894531,UIS_EST,
MOR.5T8.40510,AND,2003,295.9558715820313,UIS_EST,
MOR.5T8.40510,AND,2004,372.3565063476563,UIS_EST,
MOR.5T8.40510,AND,2005,320.7090454101563,UIS_EST,
MOR.5T8.40510,AND,2006,79.08978271484375,UIS_EST,
MOR.5T8.40510,AND,2008,264.6187438964844,UIS_EST,
MOR.5T8.40510,AND,2012,274.3327941894531,UIS_EST,
MOR.5T8.40510,AND,2013,228.5771331787109,UIS_EST,
MOR.5T8.40510,AND,2014,285.5350036621094,UIS_EST,
MOR.5T8.40510,AND,2015,269.6010131835938,UIS_EST,
MOR.5T8.40510,AND,2016,257.6493225097656,,
MOR.5T8.40510,AND,2017,246.8263702392578,,
MOR.5T8.40510,AND,2018,245.0472259521484,,
MOR.5T8.40510,AND,2019,236.5944976806641,UIS_EST,
MOR.5T8.40510,AND,2020,247.4971618652344,,
MOR.5T8.40510,AND,2021,254.2153167724609,UIS_EST,
MOR.5T8.40510,AND,2022,112.838623046875,UIS_EST,
MOR.5T8.40510,ARE,2007,7.810490131378174,UIS_EST,
MOR.5T8.40510,ARE,2008,7.884829998016357,UIS_EST,
MOR.5T8.40510,ARE,2009,7.733290195465088,UIS_EST,
MOR.5T8.40510,ARE,2010,7.753550052642822,UIS_EST,
MOR.5T8.40510,ARE,2011,7.273970127105713,UIS_EST,
MOR.5T8.40510,ARE,2012,6.898550033569336,UIS_EST,
MOR.5T8.40510,ARE,2013,6.562910079956055,UIS_EST,
MOR.5T8.40510,ARE,2014,6.590320110321045,UIS_EST,
MOR.5T8.40510,ARE,2015,6.957449913024902,,
MOR.5T8.40510,ARE,2016,7.345349788665771,,
MOR.5T8.40510,ARE,2017,5.8713698387146,,
MOR.5T8.40510,ARE,2019,4.516600131988525,UIS_EST,
MOR.5T8.40510,ARE,2020,4.971459865570068,,
MOR.5T8.40510,ARG,2000,0.3927499949932098,UIS_EST,
MOR.5T8.40510,ARG,2001,0.3774499893188477,UIS_EST,
MOR.5T8.40510,ARG,2002,0.3911400139331818,UIS_EST,
MOR.5T8.40510,ARG,2003,0.4444099962711334,UIS_EST,
MOR.5T8.40510,ARG,2004,0.3884199857711792,UIS_EST,
MOR.5T8.40510,ARG,2005,0.3943099975585938,UIS_EST,
MOR.5T8.40510,ARG,2006,0.3728300034999847,UIS_EST,
MOR.5T8.40510,ARG,2007,0.371969997882843,UIS_EST,
MOR.5T8.40510,ARG,2008,0.406360000371933,UIS_EST,
MOR.5T8.40510,ARG,2009,0.3805499970912933,UIS_EST,
MOR.5T8.40510,ARG,2010,0.3903299868106842,UIS_EST,
MOR.5T8.40510,ARG,2011,0.3535700142383575,UIS_EST,
MOR.5T8.40510,ARG,2012,0.3041400015354156,UIS_EST,
MOR.5T8.40510,ARG,2013,0.2705900073051453,UIS_EST,
MOR.5T8.40510,ARG,2014,0.2545099854469299,UIS_EST,
MOR.5T8.40510,ARG,2015,0.2545599937438965,,
MOR.5T8.40510,ARG,2016,0.2481400072574615,,
MOR.5T8.40510,ARG,2017,0.2681500017642975,,
MOR.5T8.40510,ARG,2018,0.2675600051879883,,
MOR.5T8.40510,ARG,2019,0.2763299942016602,UIS_EST,
MOR.5T8.40510,ARG,2020,0.2884199917316437,,
MOR.5T8.40510,ARG,2021,0.2710199952125549,UIS_EST,
MOR.5T8.40510,ARG,2022,0.3144299983978271,UIS_EST,
MOR.5T8.40510,ARM,2000,2.353739976882935,UIS_EST,
MOR.5T8.40510,ARM,2001,2.933340072631836,UIS_EST,
MOR.5T8.40510,ARM,2002,2.464580059051514,UIS_EST,
MOR.5T8.40510,ARM,2003,3.099070072174072,UIS_EST,
MOR.5T8.40510,ARM,2004,2.689130067825317,UIS_EST,
MOR.5T8.40510,ARM,2005,2.990439891815186,UIS_EST,
MOR.5T8.40510,ARM,2006,3.013750076293945,UIS_EST,
MOR.5T8.40510,ARM,2007,2.935559988021851,UIS_EST,
MOR.5T8.40510,ARM,2008,3.835429906845093,UIS_EST,
MOR.5T8.40510,ARM,2009,3.798180103302002,UIS_EST,
MOR.5T8.40510,ARM,2010,4.368420124053955,UIS_EST,
MOR.5T8.40510,ARM,2011,4.982039928436279,UIS_EST,
MOR.5T8.40510,ARM,2012,5.868840217590332,UIS_EST,
MOR.5T8.40510,ARM,2013,6.203700065612793,UIS_EST,
MOR.5T8.40510,ARM,2014,6.626580238342285,UIS_EST,
MOR.5T8.40510,ARM,2015,7.175809860229492,,
MOR.5T8.40510,ARM,2016,7.233230113983154,,
MOR.5T8.40510,ARM,2017,5.619050025939941,,
MOR.5T8.40510,ARM,2018,6.379069805145264,,
MOR.5T8.40510,ARM,2019,6.995510101318359,UIS_EST,
MOR.5T8.40510,ARM,2020,5.633560180664063,,
MOR.5T8.40510,ARM,2021,5.232120037078857,UIS_EST,
MOR.5T8.40510,ARM,2022,5.696579933166504,UIS_EST,
MOR.5T8.40510,ATG,2009,66.1368637084961,UIS_EST,
MOR.5T8.40510,ATG,2010,55.50811004638672,UIS_EST,
MOR.5T8.40510,ATG,2011,60.0234489440918,UIS_EST,
MOR.5T8.40510,ATG,2012,32.90491104125977,UIS_EST,
MOR.5T8.40510,AUS,2015,0.6591699719429016,,
MOR.5T8.40510,AUS,2016,0.6961399912834167,,
MOR.5T8.40510,AUS,2017,0.7982900142669678,,
MOR.5T8.40510,AUS,2018,0.837660014629364,,
MOR.5T8.40510,AUS,2019,0.7869399785995483,UIS_EST,
MOR.5T8.40510,AUS,2020,0.830079972743988,,
MOR.5T8.40510,AUS,2021,0.7795799970626831,UIS_EST,
MOR.5T8.40510,AUS,2022,0.815500020980835,UIS_EST,
MOR.5T8.40510,AUT,2007,4.327579975128174,UIS_EST,
MOR.5T8.40510,AUT,2008,4.115280151367188,UIS_EST,
MOR.5T8.40510,AUT,2009,4.086080074310303,UIS_EST,
MOR.5T8.40510,AUT,2010,3.75940990447998,UIS_EST,
MOR.5T8.40510,AUT,2011,3.757280111312866,UIS_EST,
MOR.5T8.40510,AUT,2012,3.777220010757446,UIS_EST,
MOR.5T8.40510,AUT,2013,3.762150049209595,UIS_EST,
MOR.5T8.40510,AUT,2014,3.941149950027466,UIS_EST,
MOR.5T8.40510,AUT,2015,4.093550205230713,,
MOR.5T8.40510,AUT,2016,4.221049785614014,,
MOR.5T8.40510,AUT,2017,4.490970134735107,,
MOR.5T8.40510,AUT,2018,5.027890205383301,,
